brand,brand_prefix,part_code,priority
Genesis,GE,OPS,high
Genesis,GE,OPM,high
Genesis,GE,PCV,high
Genesis,GE,THB,high
Genesis,GE,EXT,high
Genesis,GE,VCG,high
Genesis,GE,RAD,high
Genesis,GE,FAN,high
Genesis,GE,TSH,high
Genesis,GE,TST,high
Genesis,GE,CAB,high
Genesis,GE,RAB,high
Genesis,GE,SBF,high
Genesis,GE,SBR,high
Genesis,GE,ABR,high
Genesis,GE,STM,high
Genesis,GE,ABK,high
Genesis,GE,ABT,high
Genesis,GE,FF,high
Genesis,GE,ODW,high
Genesis,GE,ODP,high
Genesis,GE,ATF,high
Genesis,GE,ATG,high
Genesis,GE,ATP,high
Genesis,GE,CLK,high
Genesis,GE,CVB,high
Genesis,GE,CRB,high
Genesis,GE,CVJ,high
Genesis,GE,HUR,high
Genesis,GE,TMM,high
Haval,HV,CKP,high
Haval,HV,CMP,high
Haval,HV,CMS,high
Haval,HV,CSF,high
