brand,brand_prefix,part_code,part_name,category,group
Mitsubishi,MI,PSR,Бачок ГУР,Рулевое,ГУР
Mitsubishi,MI,CRLB,Суппорт задний левый,Тормоза,Суппорты
Mitsubishi,MI,CRRB,Суппорт задний правый,Тормоза,Суппорты
Mitsubishi,MI,CRK,Ремкомплект суппорта,Тормоза,Суппорты
Mitsubishi,MI,CSG,Направляющие суппорта,Тормоза,Суппорты
Mitsubishi,MI,BHF,Тормозной шланг передний,Тормоза,Гидравлика
Mitsubishi,MI,BHR,Тормозной шланг задний,Тормоза,Гидравлика
Mitsubishi,MI,FUB,Блок предохранителей,Электрика,Электрика
Mitsubishi,MI,STR,Реле стартера,Электрика,Электрика
Mitsubishi,MI,RVC,Камера заднего вида,Электрика,Камеры
Mitsubishi,MI,ECU,Блок управления двигателем,Электрика,Блоки управления
Mitsubishi,MI,ACC,Компрессор кондиционера,Климат,Кондиционер
Mitsubishi,MI,ACR,Радиатор кондиционера,Климат,Кондиционер
Mitsubishi,MI,HOD,Капот,Кузов/свет,Кузов
Mitsubishi,MI,FFL,Крыло переднее левое,Кузов/свет,Кузов
Mitsubishi,MI,FFR,Крыло переднее правое,Кузов/свет,Кузов
Mitsubishi,MI,FBP,Бампер передний,Кузов/свет,Кузов
Mitsubishi,MI,RBP,Бампер задний,Кузов/свет,Кузов
Mitsubishi,MI,GRL,Решетка радиатора,Кузов/свет,Кузов
Mitsubishi,MI,INL,Подкрылок передний левый,Кузов/свет,Кузов
Mitsubishi,MI,INR,Подкрылок передний правый,Кузов/свет,Кузов
Mitsubishi,MI,RKL,Порог левый,Кузов/свет,Кузов
Mitsubishi,MI,RKR,Порог правый,Кузов/свет,Кузов
Mitsubishi,MI,MAT,Коврики салона,Салон,Салон
Mitsubishi,MI,DLC,Замок двери,Салон,Салон
Mitsubishi,MI,DOH,Ручка двери наружная,Салон,Салон
Mitsubishi,MI,MMU,Экран мультимедиа,Салон,Салон
Mitsubishi,MI,CAT,Катализатор,Выхлоп,Выхлоп
Mitsubishi,MI,MUF,Глушитель основной,Выхлоп,Выхлоп
Mitsubishi,MI,GLP,Свеча накаливания,Двигатель,Зажигание
Mitsubishi,MI,IGN,Модуль зажигания,Двигатель,Зажигание
Mitsubishi,MI,SPW,Высоковольтные провода,Двигатель,Зажигание
Mitsubishi,MI,EGR,Клапан EGR,Двигатель,Впуск/выхлоп
Mitsubishi,MI,VVT,Клапан VVT,Двигатель,ГРМ
Mitsubishi,MI,HLA,Гидрокомпенсатор,Двигатель,ГРМ
Mitsubishi,MI,KNS,Датчик детонации,Двигатель,Датчики
Mitsubishi,MI,CTS,Датчик температуры ОЖ,Двигатель,Датчики
Mitsubishi,MI,IAT,Датчик температуры воздуха,Двигатель,Датчики
Mitsubishi,MI,EVP,Клапан адсорбера,Двигатель,Топливо
Mitsubishi,MI,OCL,Масляный радиатор,Охлаждение,Охлаждение
Mitsubishi,MI,FSS,Датчик включения вентилятора,Охлаждение,Охлаждение
Mitsubishi,MI,FCL,Муфта вентилятора,Охлаждение,Охлаждение
Mitsubishi,MI,AUX,Насос дополнительного охлаждения,Охлаждение,Охлаждение
Mitsubishi,MI,FRL,Топливная рампа,Топливная система,Топливо
Mitsubishi,MI,CNF,Адсорбер,Топливная система,Топливо
Mitsubishi,MI,TAC,Актуатор турбины,Турбонаддув,Турбо
Mitsubishi,MI,BPS,Датчик давления наддува,Турбонаддув,Турбо
Mitsubishi,MI,TGS,Прокладка турбины,Турбонаддув,Турбо
Mitsubishi,MI,FWH,Маховик,Трансмиссия,Сцепление
Mitsubishi,MI,DMF,Двухмассовый маховик,Трансмиссия,Сцепление
Mitsubishi,MI,CPP,Корзина сцепления,Трансмиссия,Сцепление
Mitsubishi,MI,CLD,Диск сцепления,Трансмиссия,Сцепление
Mitsubishi,MI,AFL,Приводной вал передний левый,Трансмиссия,Привод
Mitsubishi,MI,AFR,Приводной вал передний правый,Трансмиссия,Привод
Mitsubishi,MI,DRS,Карданный вал,Трансмиссия,Привод
Mitsubishi,MI,AXS,Сальник привода,Трансмиссия,Сальники
Mitsubishi,MI,DIF,Дифференциал,Трансмиссия,Дифференциал
Mitsubishi,MI,TFC,Раздаточная коробка,Трансмиссия,Раздатка
Mitsubishi,MI,BRF,Тормозная жидкость,Тормоза,Гидравлика
Mitsubishi,MI,BWS,Датчик износа колодок,Тормоза,Тормозная система
Mitsubishi,MI,HBL,Трос ручного тормоза левый,Тормоза,Стояночный тормоз
Mitsubishi,MI,HBR,Трос ручного тормоза правый,Тормоза,Стояночный тормоз
Mitsubishi,MI,EPB,Мотор электронного ручника,Тормоза,Стояночный тормоз
Mitsubishi,MI,SBFM,Подрамник передний,Подвеска,Подрамник
Mitsubishi,MI,SBRM,Подрамник задний,Подвеска,Подрамник
Mitsubishi,MI,KNL,Кулак поворотный левый,Подвеска,Передняя подвеска
Mitsubishi,MI,KNR,Кулак поворотный правый,Подвеска,Передняя подвеска
Mitsubishi,MI,RAL,Рычаг задний левый,Подвеска,Задняя подвеска
Mitsubishi,MI,RAR,Рычаг задний правый,Подвеска,Задняя подвеска
Mitsubishi,MI,SCS,Кардан рулевого вала,Рулевое,Рулевое управление
Mitsubishi,MI,STC,Рулевая колонка,Рулевое,Рулевое управление
Mitsubishi,MI,SAS,Датчик угла поворота руля,Рулевое,Датчики
Mitsubishi,MI,BCM,Блок управления кузовом,Электрика,Блоки управления
Mitsubishi,MI,TCM,Блок управления АКПП,Электрика,Блоки управления
Mitsubishi,MI,SRS,Блок SRS Airbag,Электрика,Блоки управления
Mitsubishi,MI,WSS,Датчик скорости колеса,Электрика,Датчики
Mitsubishi,MI,RNS,Датчик дождя,Электрика,Датчики
Mitsubishi,MI,LTS,Датчик света,Электрика,Датчики
Mitsubishi,MI,EWH,Проводка двигателя,Электрика,Проводка
Mitsubishi,MI,DWH,Проводка двери,Электрика,Проводка
Mitsubishi,MI,EXV,Клапан расширительный кондиционера,Климат,Кондиционер
Mitsubishi,MI,APS,Датчик давления кондиционера,Климат,Кондиционер
Mitsubishi,MI,CCM,Блок управления климатом,Климат,Кондиционер
Mitsubishi,MI,HHL,Петля капота левая,Кузов/свет,Кузов
Mitsubishi,MI,HHR,Петля капота правая,Кузов/свет,Кузов
Mitsubishi,MI,HGS,Амортизатор капота,Кузов/свет,Кузов
Mitsubishi,MI,TGSB,Амортизатор багажника,Кузов/свет,Кузов
Mitsubishi,MI,TRK,Крышка багажника,Кузов/свет,Кузов
Mitsubishi,MI,RADP,Панель передняя телевизор,Кузов/свет,Кузов
Mitsubishi,MI,FBR,Усилитель бампера передний,Кузов/свет,Кузов
Mitsubishi,MI,RBR,Усилитель бампера задний,Кузов/свет,Кузов
Mitsubishi,MI,DRL,Дневной ходовой огонь левый,Кузов/свет,Оптика
Mitsubishi,MI,DRR,Дневной ходовой огонь правый,Кузов/свет,Оптика
Mitsubishi,MI,XBL,Блок розжига ксенона,Кузов/свет,Оптика
Mitsubishi,MI,HLA2,Корректор фары,Кузов/свет,Оптика
Mitsubishi,MI,WLS,Блок кнопок стеклоподъемника,Салон,Салон
Mitsubishi,MI,SBT,Механизм ремня безопасности,Салон,Салон
Mitsubishi,MI,SBB,Замок ремня безопасности,Салон,Салон
Mitsubishi,MI,ABD,Подушка безопасности водителя,Салон,Салон
Mitsubishi,MI,ABP,Подушка безопасности пассажира,Салон,Салон
